key_id,player_id,family_name,given_name,birth_date,female,goal_keeper,defender,midfielder,forward,count_tournaments,list_tournaments,player_wikipedia_link,tournament_id,tournament_name,year,start_date,host_country,age_at_tournament,total_goals,penalty,own_goal,matches_played,matches_started,matches_as_substitute,positions_played,team_id,played,wins,draws,losses,goals_for,goals_against,goal_difference,points,position,win_rate,avg_goals_per_match,avg_conceded_per_match
5783,P-71234,Målberg,Leif,1945-09-01,0,0,1,0,0,1,1970,https://en.wikipedia.org/wiki/Leif_M%C3%A5lberg,WC-1970,1970 FIFA Men's World Cup,1970,1970-05-31,Mexico,24.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,T-74,3.0,1.0,1.0,1.0,2.0,2.0,0.0,3.0,3.0,0.3333333333333333,0.6666666666666666,0.6666666666666666
5784,P-06565,Malcolm,Stephen,1970-05-02,0,0,1,0,0,1,1998,https://en.wikipedia.org/wiki/Stephen_Malcolm,WC-1998,1998 FIFA Men's World Cup,1998,1998-06-10,France,28.0,0.0,0.0,0.0,2.0,2.0,0.0,defender,T-43,3.0,1.0,0.0,2.0,3.0,9.0,-6.0,3.0,3.0,0.3333333333333333,1.0,3.0
5785,P-30806,Malcolmson,Sam,1948-04-02,0,0,1,0,0,1,1982,https://en.wikipedia.org/wiki/Sam_Malcolmson,WC-1982,1982 FIFA Men's World Cup,1982,1982-06-13,Spain,34.0,0.0,0.0,0.0,1.0,1.0,0.0,defender,T-49,3.0,0.0,0.0,3.0,2.0,12.0,-10.0,0.0,4.0,0.0,0.6666666666666666,4.0
5786,P-84137,Maldera,Aldo,1953-10-14,0,0,1,0,0,1,1978,https://en.wikipedia.org/wiki/Aldo_Maldera,WC-1978,1978 FIFA Men's World Cup,1978,1978-06-01,Argentina,24.0,0.0,0.0,0.0,1.0,1.0,0.0,defender,T-41,6.0,4.0,1.0,1.0,8.0,4.0,4.0,9.0,1.0,0.6666666666666666,1.3333333333333333,0.6666666666666666
5787,P-34023,Maldini,Cesare,1932-02-05,0,0,1,0,0,1,1962,https://en.wikipedia.org/wiki/Cesare_Maldini,WC-1962,1962 FIFA Men's World Cup,1962,1962-05-30,Chile,30.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,T-41,3.0,1.0,1.0,1.0,3.0,2.0,1.0,3.0,3.0,0.3333333333333333,1.0,0.6666666666666666
5788,P-43222,Maldini,Paolo,1968-06-26,0,0,1,0,0,4,"1990, 1994, 1998, 2002",https://en.wikipedia.org/wiki/Paolo_Maldini,WC-1990,1990 FIFA Men's World Cup,1990,1990-06-08,Italy,21.0,0.0,0.0,0.0,7.0,7.0,0.0,"defender, midfielder",T-41,3.0,3.0,0.0,0.0,4.0,0.0,4.0,6.0,1.0,1.0,1.3333333333333333,0.0
5789,P-27174,Maldonado,Benjamin,1928-01-04,0,0,0,0,1,1,1950,https://en.wikipedia.org/wiki/Benjamin_Maldonado,WC-1950,1950 FIFA Men's World Cup,1950,1950-06-24,Brazil,22.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,T-07,1.0,0.0,0.0,1.0,0.0,8.0,-8.0,0.0,2.0,0.0,0.0,8.0
5790,P-08522,Malezas,Stelios,1985-03-11,0,0,1,0,0,1,2010,https://en.wikipedia.org/wiki/Stelios_Malezas,WC-2010,2010 FIFA Men's World Cup,2010,2010-06-11,South Africa,25.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,T-33,3.0,1.0,0.0,2.0,2.0,5.0,-3.0,3.0,3.0,0.3333333333333333,0.6666666666666666,1.6666666666666667
5791,P-50303,Malick Diop,Pape,1974-12-29,0,0,1,0,0,1,2002,https://en.wikipedia.org/wiki/Pape_Malick_Diop,WC-2002,2002 FIFA Men's World Cup,2002,2002-05-31,"Korea, Japan",27.0,0.0,0.0,0.0,5.0,5.0,0.0,center back,T-65,3.0,1.0,2.0,0.0,5.0,4.0,1.0,5.0,2.0,0.3333333333333333,1.6666666666666667,1.3333333333333333
5792,P-21511,Malm,Robert,1973-08-21,0,0,0,0,1,1,2006,https://en.wikipedia.org/wiki/Robert_Malm,WC-2006,2006 FIFA Men's World Cup,2006,2006-06-09,Germany,32.0,0.0,0.0,0.0,1.0,0.0,1.0,forward,T-77,3.0,0.0,0.0,3.0,1.0,6.0,-5.0,0.0,4.0,0.0,0.3333333333333333,2.0
5793,P-83456,Malofeyev,Eduard,1942-06-02,0,0,0,0,1,1,1966,https://en.wikipedia.org/wiki/Eduard_Malofeyev,WC-1966,1966 FIFA Men's World Cup,1966,1966-07-11,England,24.0,3.0,0.0,0.0,0.0,0.0,0.0,Unknown,T-72,3.0,3.0,0.0,0.0,6.0,1.0,5.0,6.0,1.0,1.0,2.0,0.3333333333333333
5794,P-18830,Malouda,Florent,1980-06-13,0,0,0,1,0,2,"2006, 2010",https://en.wikipedia.org/wiki/Florent_Malouda,WC-2006,2006 FIFA Men's World Cup,2006,2006-06-09,Germany,26.0,0.0,0.0,0.0,6.0,6.0,0.0,"left winger, left midfielder",T-30,3.0,1.0,2.0,0.0,3.0,1.0,2.0,5.0,2.0,0.3333333333333333,1.0,0.3333333333333333
5795,P-64688,Malpas,Maurice,1962-08-03,0,0,1,0,0,2,"1986, 1990",https://en.wikipedia.org/wiki/Maurice_Malpas,WC-1986,1986 FIFA Men's World Cup,1986,1986-05-31,Mexico,23.0,0.0,0.0,0.0,2.0,2.0,0.0,defender,T-64,3.0,0.0,1.0,2.0,1.0,3.0,-2.0,1.0,4.0,0.0,0.3333333333333333,1.0
5796,P-64772,Mamam,Chérif Touré,1978-01-13,0,0,0,1,0,1,2006,https://en.wikipedia.org/wiki/Ch%C3%A9rif_Tour%C3%A9_Mamam,WC-2006,2006 FIFA Men's World Cup,2006,2006-06-09,Germany,28.0,0.0,0.0,0.0,3.0,3.0,0.0,"center midfielder, left midfielder",T-77,3.0,0.0,0.0,3.0,1.0,6.0,-5.0,0.0,4.0,0.0,0.3333333333333333,2.0
5797,P-71884,Mamat,Suat,1930-11-08,0,0,0,0,1,1,1954,https://en.wikipedia.org/wiki/Suat_Mamat,WC-1954,1954 FIFA Men's World Cup,1954,1954-06-16,Switzerland,23.0,3.0,0.0,0.0,0.0,0.0,0.0,Unknown,T-80,2.0,1.0,0.0,1.0,8.0,4.0,4.0,2.0,3.0,0.5,4.0,2.0
5798,P-50711,Mambingo,Isabelle,1985-04-10,1,1,0,0,0,1,2019,https://en.wikipedia.org/wiki/Isabelle_Mambingo,WC-2019,2019 FIFA Women's World Cup,2019,2019-06-07,France,34.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,T-11,3.0,1.0,0.0,2.0,3.0,5.0,-2.0,3.0,3.0,0.3333333333333333,1.0,1.6666666666666667
5799,P-59881,Mamić,Zoran,1971-09-30,0,0,0,1,0,1,1998,https://en.wikipedia.org/wiki/Zoran_Mami%C4%87,WC-1998,1998 FIFA Men's World Cup,1998,1998-06-10,France,26.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,T-18,3.0,2.0,0.0,1.0,4.0,2.0,2.0,6.0,2.0,0.6666666666666666,1.3333333333333333,0.6666666666666666
5800,P-57731,Mamuwene,Mana,1947-10-10,0,0,0,1,0,1,1974,https://en.wikipedia.org/wiki/Mana_Mamuwene,WC-1974,1974 FIFA Men's World Cup,1974,1974-06-13,West Germany,26.0,0.0,0.0,0.0,3.0,3.0,0.0,"center midfielder, midfielder",T-88,3.0,0.0,0.0,3.0,0.0,14.0,-14.0,0.0,4.0,0.0,0.0,4.666666666666667
5801,P-03441,Mamykin,Aleksei,1936-02-29,0,0,0,0,1,1,1962,https://en.wikipedia.org/wiki/Aleksei_Mamykin,WC-1962,1962 FIFA Men's World Cup,1962,1962-05-30,Chile,26.0,1.0,0.0,0.0,0.0,0.0,0.0,Unknown,T-72,3.0,2.0,1.0,0.0,8.0,5.0,3.0,5.0,1.0,0.6666666666666666,2.6666666666666665,1.6666666666666667
5802,P-94408,Man,Yanling,1972-11-09,1,0,1,0,0,2,"1995, 1999",https://en.wikipedia.org/wiki/Man_Yanling,WC-1995,1995 FIFA Women's World Cup,1995,1995-06-05,Sweden,22.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,T-14,3.0,2.0,1.0,0.0,10.0,6.0,4.0,7.0,2.0,0.6666666666666666,3.3333333333333335,2.0
5803,P-36638,Manaf Nurudeen,Abdul,1999-02-08,0,1,0,0,0,1,2022,https://en.wikipedia.org/wiki/Abdul_Manaf_Nurudeen,WC-2022,2022 FIFA Men's World Cup,2022,2022-11-20,Qatar,23.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,T-32,3.0,1.0,0.0,2.0,5.0,7.0,-2.0,3.0,4.0,0.3333333333333333,1.6666666666666667,2.3333333333333335
5804,P-25410,Mancini,Roberto,1964-11-27,0,0,0,0,1,1,1990,https://en.wikipedia.org/wiki/Roberto_Mancini,WC-1990,1990 FIFA Men's World Cup,1990,1990-06-08,Italy,25.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,T-41,3.0,3.0,0.0,0.0,4.0,0.0,4.0,6.0,1.0,1.0,1.3333333333333333,0.0
5805,P-93732,Mancuso,Alejandro,1968-09-04,0,0,0,1,0,1,1994,https://en.wikipedia.org/wiki/Alejandro_Mancuso,WC-1994,1994 FIFA Men's World Cup,1994,1994-06-17,United States,25.0,0.0,0.0,0.0,2.0,0.0,2.0,midfielder,T-03,3.0,2.0,0.0,1.0,6.0,3.0,3.0,6.0,3.0,0.6666666666666666,2.0,1.0
5806,P-69594,Mandanda,Steve,1985-03-28,0,1,0,0,0,3,"2010, 2018, 2022",https://en.wikipedia.org/wiki/Steve_Mandanda,WC-2010,2010 FIFA Men's World Cup,2010,2010-06-11,South Africa,25.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,T-30,3.0,0.0,1.0,2.0,1.0,4.0,-3.0,1.0,4.0,0.0,0.3333333333333333,1.3333333333333333
5807,P-89713,Mandé,Sayouba,1993-06-15,0,1,0,0,0,1,2014,https://en.wikipedia.org/wiki/Sayouba_Mand%C3%A9,WC-2014,2014 FIFA Men's World Cup,2014,2014-06-12,Brazil,21.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,T-42,3.0,1.0,0.0,2.0,4.0,5.0,-1.0,3.0,3.0,0.3333333333333333,1.3333333333333333,1.6666666666666667
5808,P-58383,Mandi,Aïssa,1991-10-22,0,0,1,0,0,1,2014,https://en.wikipedia.org/wiki/A%C3%AFssa_Mandi,WC-2014,2014 FIFA Men's World Cup,2014,2014-06-12,Brazil,22.0,0.0,0.0,0.0,3.0,3.0,0.0,"right wing back, right back",T-01,3.0,1.0,1.0,1.0,6.0,5.0,1.0,4.0,2.0,0.3333333333333333,2.0,1.6666666666666667
5809,P-48097,Mandjeck,Georges,1988-12-09,0,0,0,1,0,1,2010,https://en.wikipedia.org/wiki/Georges_Mandjeck,WC-2010,2010 FIFA Men's World Cup,2010,2010-06-11,South Africa,21.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,T-11,3.0,0.0,0.0,3.0,2.0,5.0,-3.0,0.0,4.0,0.0,0.6666666666666666,1.6666666666666667
5810,P-80712,Mandrile,Florencia,1988-12-10,1,0,0,1,0,1,2007,https://en.wikipedia.org/wiki/Florencia_Mandrile,WC-2007,2007 FIFA Women's World Cup,2007,2007-09-10,China,18.0,0.0,0.0,0.0,3.0,2.0,1.0,"midfielder, attacking midfielder",T-03,3.0,0.0,0.0,3.0,1.0,18.0,-17.0,0.0,4.0,0.0,0.3333333333333333,6.0
5811,P-25745,Mandžukić,Mario,1986-05-21,0,0,0,0,1,2,"2014, 2018",https://en.wikipedia.org/wiki/Mario_Mand%C5%BEuki%C4%87,WC-2014,2014 FIFA Men's World Cup,2014,2014-06-12,Brazil,28.0,2.0,0.0,0.0,2.0,2.0,0.0,center forward,T-18,3.0,1.0,0.0,2.0,6.0,6.0,0.0,3.0,3.0,0.3333333333333333,2.0,2.0
5812,P-79299,Mané,Sadio,1992-04-10,0,0,0,0,1,1,2018,https://en.wikipedia.org/wiki/Sadio_Man%C3%A9,WC-2018,2018 FIFA Men's World Cup,2018,2018-06-14,Russia,26.0,1.0,0.0,0.0,3.0,3.0,0.0,"right midfielder, left forward, left midfielder",T-65,3.0,1.0,1.0,1.0,4.0,4.0,0.0,4.0,3.0,0.3333333333333333,1.3333333333333333,1.3333333333333333
5813,P-99436,Maneca,not applicable,1926-01-28,0,0,0,0,1,1,1950,https://en.wikipedia.org/wiki/Manuel_Marinho_Alves,WC-1950,1950 FIFA Men's World Cup,1950,1950-06-24,Brazil,24.0,1.0,0.0,0.0,0.0,0.0,0.0,Unknown,T-09,6.0,4.0,1.0,1.0,22.0,6.0,16.0,9.0,1.0,0.6666666666666666,3.6666666666666665,1.0
5814,P-40429,Maneiro,Ildo,1947-08-04,0,0,0,1,0,1,1970,https://en.wikipedia.org/wiki/Ildo_Maneiro,WC-1970,1970 FIFA Men's World Cup,1970,1970-05-31,Mexico,22.0,1.0,0.0,0.0,6.0,6.0,0.0,"midfielder, forward",T-84,3.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,2.0,0.3333333333333333,0.6666666666666666,0.3333333333333333
5815,P-78456,Manfredonia,Lionello,1956-11-27,0,0,1,0,0,1,1978,https://en.wikipedia.org/wiki/Lionello_Manfredonia,WC-1978,1978 FIFA Men's World Cup,1978,1978-06-01,Argentina,21.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,T-41,6.0,4.0,1.0,1.0,8.0,4.0,4.0,9.0,1.0,0.6666666666666666,1.3333333333333333,0.6666666666666666
5816,P-39644,Manga,not applicable,1937-04-26,0,1,0,0,0,1,1966,https://en.wikipedia.org/wiki/A%C3%ADlton_Corr%C3%AAa_Arruda,WC-1966,1966 FIFA Men's World Cup,1966,1966-07-11,England,29.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,T-09,3.0,1.0,0.0,2.0,4.0,6.0,-2.0,2.0,3.0,0.3333333333333333,1.3333333333333333,2.0
5817,P-08834,Mangala,Eliaquim,1991-02-13,0,0,1,0,0,1,2014,https://en.wikipedia.org/wiki/Eliaquim_Mangala,WC-2014,2014 FIFA Men's World Cup,2014,2014-06-12,Brazil,23.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,T-30,3.0,2.0,1.0,0.0,8.0,2.0,6.0,7.0,1.0,0.6666666666666666,2.6666666666666665,0.6666666666666666
5818,P-89031,Manglitz,Manfred,1940-03-08,0,1,0,0,0,1,1970,https://en.wikipedia.org/wiki/Manfred_Manglitz,WC-1970,1970 FIFA Men's World Cup,1970,1970-05-31,Mexico,30.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,T-86,3.0,3.0,0.0,0.0,10.0,4.0,6.0,6.0,1.0,1.0,3.3333333333333335,1.3333333333333333
5819,P-30247,Mangue,Emiliana,1991-12-04,1,0,0,0,1,1,2011,https://en.wikipedia.org/wiki/Emiliana_Mangue,WC-2011,2011 FIFA Women's World Cup,2011,2011-06-26,Germany,19.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,T-29,3.0,0.0,0.0,3.0,2.0,7.0,-5.0,0.0,4.0,0.0,0.6666666666666666,2.3333333333333335
5820,P-96319,Maniatis,Giannis,1986-10-12,0,0,0,1,0,1,2014,https://en.wikipedia.org/wiki/Giannis_Maniatis,WC-2014,2014 FIFA Men's World Cup,2014,2014-06-12,Brazil,27.0,0.0,0.0,0.0,4.0,4.0,0.0,center midfielder,T-33,3.0,1.0,1.0,1.0,2.0,4.0,-2.0,4.0,2.0,0.3333333333333333,0.6666666666666666,1.3333333333333333
5821,P-41231,Manicera,Jorge,1938-11-04,0,0,1,0,0,1,1966,https://en.wikipedia.org/wiki/Jorge_Manicera,WC-1966,1966 FIFA Men's World Cup,1966,1966-07-11,England,27.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,T-84,3.0,1.0,2.0,0.0,2.0,1.0,1.0,4.0,2.0,0.3333333333333333,0.6666666666666666,0.3333333333333333
5822,P-17581,Maniche,not applicable,1977-11-11,0,0,0,1,0,1,2006,https://en.wikipedia.org/wiki/Maniche,WC-2006,2006 FIFA Men's World Cup,2006,2006-06-09,Germany,28.0,2.0,0.0,0.0,7.0,6.0,1.0,"midfielder, center midfielder",T-58,3.0,3.0,0.0,0.0,5.0,1.0,4.0,9.0,1.0,1.0,1.6666666666666667,0.3333333333333333
5823,P-66590,Manicler,Ludmila,1987-07-06,1,0,0,0,1,1,2007,https://en.wikipedia.org/wiki/Ludmila_Manicler,WC-2007,2007 FIFA Women's World Cup,2007,2007-09-10,China,20.0,0.0,0.0,0.0,2.0,0.0,2.0,forward,T-03,3.0,0.0,0.0,3.0,1.0,18.0,-17.0,0.0,4.0,0.0,0.3333333333333333,6.0
5824,P-22573,Manie,Christine,1984-05-04,1,0,1,0,0,2,"2015, 2019",https://en.wikipedia.org/wiki/Christine_Manie,WC-2015,2015 FIFA Women's World Cup,2015,2015-06-06,Canada,31.0,1.0,1.0,0.0,4.0,4.0,0.0,center back,T-11,3.0,2.0,0.0,1.0,9.0,3.0,6.0,6.0,2.0,0.6666666666666666,3.0,1.0
5825,P-69209,Mann,April,1978-04-21,1,0,0,0,1,1,2003,https://en.wikipedia.org/wiki/April_Mann,WC-2003,2003 FIFA Women's World Cup,2003,2003-09-20,United States,25.0,0.0,0.0,0.0,2.0,0.0,2.0,forward,T-04,3.0,0.0,1.0,2.0,3.0,5.0,-2.0,1.0,4.0,0.0,1.0,1.6666666666666667
5826,P-71516,Mannion,Wilf,1918-05-16,0,0,0,0,1,1,1950,https://en.wikipedia.org/wiki/Wilf_Mannion,WC-1950,1950 FIFA Men's World Cup,1950,1950-06-24,Brazil,32.0,1.0,0.0,0.0,0.0,0.0,0.0,Unknown,T-28,3.0,1.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,0.3333333333333333,0.6666666666666666,0.6666666666666666
5827,P-30679,Manoelzinho,not applicable,1907-08-22,0,0,0,0,1,1,1930,"https://en.wikipedia.org/wiki/Manoelzinho_(footballer,_born_1907)",WC-1930,1930 FIFA Men's World Cup,1930,1930-07-13,Uruguay,22.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,T-09,2.0,1.0,0.0,1.0,5.0,2.0,3.0,2.0,2.0,0.5,2.5,1.0
5828,P-23816,Manolas,Kostas,1991-06-14,0,0,1,0,0,1,2014,https://en.wikipedia.org/wiki/Kostas_Manolas,WC-2014,2014 FIFA Men's World Cup,2014,2014-06-12,Brazil,23.0,0.0,0.0,0.0,4.0,4.0,0.0,center back,T-33,3.0,1.0,1.0,1.0,2.0,4.0,-2.0,4.0,2.0,0.3333333333333333,0.6666666666666666,1.3333333333333333
5829,P-43850,Manolas,Stelios,1961-07-13,0,0,1,0,0,1,1994,https://en.wikipedia.org/wiki/Stelios_Manolas,WC-1994,1994 FIFA Men's World Cup,1994,1994-06-17,United States,32.0,0.0,0.0,0.0,1.0,1.0,0.0,defender,T-33,3.0,0.0,0.0,3.0,0.0,10.0,-10.0,0.0,4.0,0.0,0.0,3.3333333333333335
5830,P-61411,Manolo,not applicable,1965-01-17,0,0,0,0,1,1,1990,"https://en.wikipedia.org/wiki/Manolo_(footballer,_born_1965)",WC-1990,1990 FIFA Men's World Cup,1990,1990-06-08,Italy,25.0,0.0,0.0,0.0,1.0,1.0,0.0,center forward,T-73,3.0,2.0,1.0,0.0,5.0,2.0,3.0,5.0,1.0,0.6666666666666666,1.6666666666666667,0.6666666666666666
5831,P-35635,Manoshin,Nikolai,1938-03-06,0,0,0,1,0,1,1962,https://en.wikipedia.org/wiki/Nikolai_Manoshin,WC-1962,1962 FIFA Men's World Cup,1962,1962-05-30,Chile,24.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,T-72,3.0,2.0,1.0,0.0,8.0,5.0,3.0,5.0,1.0,0.6666666666666666,2.6666666666666665,1.6666666666666667
5832,P-41133,Mansız,İlhan,1975-08-10,0,0,0,0,1,1,2002,https://en.wikipedia.org/wiki/%C4%B0lhan_Mans%C4%B1z,WC-2002,2002 FIFA Men's World Cup,2002,2002-05-31,"Korea, Japan",26.0,3.0,0.0,0.0,7.0,1.0,6.0,"forward, center forward",T-80,3.0,1.0,1.0,1.0,5.0,3.0,2.0,4.0,2.0,0.3333333333333333,1.6666666666666667,1.0
5833,P-17075,Mansour,Mustafa,1914-08-02,0,1,0,0,0,1,1934,https://en.wikipedia.org/wiki/Mustafa_Mansour,WC-1934,1934 FIFA Men's World Cup,1934,1934-05-27,Italy,19.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,T-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,0.0,0.0,0.0
5834,P-63564,Mansouri,Faouzi,1956-01-17,0,0,1,0,0,2,"1982, 1986",https://en.wikipedia.org/wiki/Faouzi_Mansouri,WC-1982,1982 FIFA Men's World Cup,1982,1982-06-13,Spain,26.0,0.0,0.0,0.0,3.0,3.0,0.0,"defender, midfielder",T-01,3.0,2.0,0.0,1.0,5.0,5.0,0.0,4.0,3.0,0.6666666666666666,1.6666666666666667,1.6666666666666667
5835,P-30221,Mansouri,Yazid,1978-02-25,0,0,0,1,0,1,2010,https://en.wikipedia.org/wiki/Yazid_Mansouri,WC-2010,2010 FIFA Men's World Cup,2010,2010-06-11,South Africa,32.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,T-01,3.0,0.0,1.0,2.0,0.0,2.0,-2.0,1.0,4.0,0.0,0.0,0.6666666666666666
5836,P-62874,Mansourian,Alireza,1971-12-12,0,0,0,1,0,1,1998,https://en.wikipedia.org/wiki/Alireza_Mansourian,WC-1998,1998 FIFA Men's World Cup,1998,1998-06-10,France,26.0,0.0,0.0,0.0,2.0,0.0,2.0,midfielder,T-38,3.0,1.0,0.0,2.0,2.0,4.0,-2.0,3.0,3.0,0.3333333333333333,0.6666666666666666,1.3333333333333333
5837,P-29497,Månsson,Arne,1925-11-11,0,0,1,0,0,1,1950,https://en.wikipedia.org/wiki/Arne_M%C3%A5nsson,WC-1950,1950 FIFA Men's World Cup,1950,1950-06-24,Brazil,24.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,T-74,5.0,2.0,1.0,2.0,11.0,15.0,-4.0,5.0,1.0,0.4,2.2,3.0
5838,P-49087,Mantantu,Kidumu,1946-11-17,0,0,0,1,0,1,1974,https://en.wikipedia.org/wiki/Kidumu_Mantantu,WC-1974,1974 FIFA Men's World Cup,1974,1974-06-13,West Germany,27.0,0.0,0.0,0.0,3.0,3.0,0.0,"attacking midfielder, midfielder",T-88,3.0,0.0,0.0,3.0,0.0,14.0,-14.0,0.0,4.0,0.0,0.0,4.666666666666667
5839,P-11707,Mantegazza,Walter,1952-06-17,0,0,0,1,0,1,1974,https://en.wikipedia.org/wiki/Walter_Mantegazza,WC-1974,1974 FIFA Men's World Cup,1974,1974-06-13,West Germany,22.0,0.0,0.0,0.0,3.0,3.0,0.0,"right midfielder, midfielder",T-84,3.0,0.0,1.0,2.0,1.0,6.0,-5.0,1.0,4.0,0.0,0.3333333333333333,2.0
5840,P-73318,Manthei,Holly,1976-02-08,1,0,0,1,0,1,1995,https://en.wikipedia.org/wiki/Holly_Manthei,WC-1995,1995 FIFA Women's World Cup,1995,1995-06-05,Sweden,19.0,0.0,0.0,0.0,2.0,1.0,1.0,midfielder,T-83,3.0,2.0,1.0,0.0,9.0,4.0,5.0,7.0,1.0,0.6666666666666666,3.0,1.3333333333333333
5841,P-86226,Mantorras,not applicable,1982-03-18,0,0,0,0,1,1,2006,https://en.wikipedia.org/wiki/Mantorras,WC-2006,2006 FIFA Men's World Cup,2006,2006-06-09,Germany,24.0,0.0,0.0,0.0,2.0,0.0,2.0,forward,T-02,3.0,0.0,2.0,1.0,1.0,2.0,-1.0,2.0,3.0,0.0,0.3333333333333333,0.6666666666666666
5842,P-05550,Mantula,Lav,1928-12-08,0,0,0,1,0,1,1954,https://en.wikipedia.org/wiki/Lav_Mantula,WC-1954,1954 FIFA Men's World Cup,1954,1954-06-16,Switzerland,25.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,T-87,2.0,1.0,1.0,0.0,2.0,1.0,1.0,3.0,2.0,0.5,1.0,0.5
5843,P-81444,Manuel,Carlos,1958-01-15,0,0,0,1,0,1,1986,https://en.wikipedia.org/wiki/Carlos_Manuel,WC-1986,1986 FIFA Men's World Cup,1986,1986-05-31,Mexico,28.0,1.0,0.0,0.0,3.0,3.0,0.0,"attacking midfielder, midfielder",T-58,3.0,1.0,0.0,2.0,2.0,4.0,-2.0,2.0,4.0,0.3333333333333333,0.6666666666666666,1.3333333333333333
5844,P-82355,Manuel,Garry,1950-02-20,0,0,0,0,1,1,1974,https://en.wikipedia.org/wiki/Garry_Manuel,WC-1974,1974 FIFA Men's World Cup,1974,1974-06-13,West Germany,24.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,T-04,3.0,0.0,1.0,2.0,0.0,5.0,-5.0,1.0,4.0,0.0,0.0,1.6666666666666667
5845,P-98965,Manzano,Mauricio,1943-09-30,0,0,1,0,0,1,1970,https://en.wikipedia.org/wiki/Mauricio_Manzano,WC-1970,1970 FIFA Men's World Cup,1970,1970-05-31,Mexico,26.0,0.0,0.0,0.0,1.0,1.0,0.0,defender,T-27,3.0,0.0,0.0,3.0,0.0,9.0,-9.0,0.0,4.0,0.0,0.0,3.0
5846,P-38416,Manzo,Armando,1958-10-16,0,0,1,0,0,1,1986,https://en.wikipedia.org/wiki/Armando_Manzo,WC-1986,1986 FIFA Men's World Cup,1986,1986-05-31,Mexico,27.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,T-46,3.0,2.0,1.0,0.0,4.0,2.0,2.0,5.0,1.0,0.6666666666666666,1.3333333333333333,0.6666666666666666
5847,P-32373,Manzo,Rodolfo,1949-06-05,0,0,1,0,0,1,1978,https://en.wikipedia.org/wiki/Rodolfo_Manzo,WC-1978,1978 FIFA Men's World Cup,1978,1978-06-01,Argentina,29.0,0.0,0.0,0.0,6.0,6.0,0.0,defender,T-56,6.0,2.0,1.0,3.0,7.0,12.0,-5.0,5.0,1.0,0.3333333333333333,1.1666666666666667,2.0
5848,P-22470,Manzur,Julio César,1981-01-22,0,0,1,0,0,1,2006,https://en.wikipedia.org/wiki/Julio_C%C3%A9sar_Manzur,WC-2006,2006 FIFA Men's World Cup,2006,2006-06-09,Germany,25.0,0.0,0.0,0.0,1.0,0.0,1.0,defender,T-55,3.0,1.0,0.0,2.0,2.0,2.0,0.0,3.0,3.0,0.3333333333333333,0.6666666666666666,0.6666666666666666
5849,P-78636,Mapes,Tina,1971-01-21,1,0,1,0,0,1,1995,https://en.wikipedia.org/wiki/Tina_Mapes,WC-1995,1995 FIFA Women's World Cup,1995,1995-06-05,Sweden,24.0,0.0,0.0,0.0,4.0,4.0,0.0,defender,T-28,3.0,2.0,0.0,1.0,6.0,6.0,0.0,6.0,2.0,0.6666666666666666,2.0,2.0
5850,P-57115,Maquilón,Antonio,1902-11-29,0,0,1,0,0,1,1930,https://en.wikipedia.org/wiki/Antonio_Maquil%C3%B3n,WC-1930,1930 FIFA Men's World Cup,1930,1930-07-13,Uruguay,27.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,T-56,2.0,0.0,0.0,2.0,1.0,4.0,-3.0,0.0,3.0,0.0,0.5,2.0
